#Social Body Lab - TTCResearch: https://github.com/Social-Body-Lab/TTCResearch
#Authors: Emma Cohen (emma.cohen@anthro.ox.ac.uk), Arran J. Davis (arran.davis@anthro.ox.ac.uk | davis.arran@gmail.com), Jacob Taylor (jacob.taylor@anthro.ox.ac.uk)
"GeneralIndex","TeamIDVar","Sex","Q1.2TTDistance","Q1.3.1Optim","Q1.3.2Useful","Q1.3.3Relax","Q1.3.4Interest","Q1.3.5Energy","Q1.3.6Probl","Q1.3.7Clear","Q1.4.1Good","Q1.4.2Close","Q1.4.3Confi","Q1.4.4Mind","Q1.4.5Love","Q1.4.6NewInt","Q1.4.7Cheer","Q231Panicky","Q232Lively","Q233Confused","Q34Worn","Q235Depres","Q236Down","Q23a.1Annoy","Q23a.2Exhaust","Q23a.3Mix","Q23a.4Sleep","Q23a.5Bitter","Q23a.6Unhap","Q23b.1Worr","Q23b.2Energ","Q23b.3Mis","Q23b.4Muddl","Q23b.5Nerv","Q23b.6Angry","Q23c.1Acti","Q23c.2Anx","Q23c.3BadT","Q23c.4Tire","Q23c.5Alert","Q23c.6Uncet","Q2.4Circles","Q251Rely","Q251Rely.R.","Q252Cont","Q253TWork","Q254Coop","Q254Coop.R.","Q261Close","Q262Simi","Q263Talk","Q264Enjoy","Q265Thing","Q266Valu","Q266Valu.R.","Q267Oft","Q268Like","Q26a.1Personal","Q26a.2Relat","Q26a.3Attit","Q26a.4Opin","Q26a.5Import","Q26a.6EDay","Q26a.7Simi","Q271Conn","Q272Bond","Q273Commi","Q281.impact","Q282threat","Q283Affect","Q284Excite","Q285Anx","Q286Conse","Q28a.1nega","Q28a.2Impli","Q28a.3Eager","Q28a.4Long","Q28a.5Stron","Q28a.6nega","Q291Able","Q292Prep","Q293Distr","Q294Perf","Q2.10.1Comf","Q2.10.2Posi","Q2.10.3Confi","Q2.10.4Be","Q2.10.a.1Care","Q2.10.a.2Boost","Q2.10.a.3Concern","Q2.10.a.4SEst","Q3.5.1Panicky","Q3.5.2Lively","Q3.5.3Confus","Q3.5.4Worn","Q3.5.5Depres","Q3.5.6Down","Q3.5.a.1Annoy","Q3.5.a.2Exhaus","Q3.5.a.3Mix","Q3.5.a.4Sleep","Q3.5.a.5Bitt","Q3.5.a.6Unhap","Q3.5.b.1Worri","Q3.5.b.2Energ","Q3.5.b.3Mis","Q3.5.b.4Muddl","Q3.5.b.5Nerv","Q3.5.b.6Angr","Q3.5.c.1Activ","Q3.5.c.2Anx","Q3.5.c.3BadT","Q3.5.c.4Tire","Q3.5.c.5Alert","Q3.5.c.6Uncer","Q3.6.1Pain","Q3.6.2Fatigue","Q3.6.3Effort","Q3.7Circles","Q3.8.1Connect","Q3.8.2Bond","Q3.8.3.Commit","Q3.9.1Need","Q3.9.2Help","Q3.10.1Cheer","Q3.10.2Able","Q3.10.3.ves","Q3.10.4Listen","Q3.10.5Comfort","Q3.10.a.1Concern","Q3.10.a.2Can","Q3.10.a.3Encourage","Q3.10.a.4Confi","Q3.10.a.5Be","Q3.11.1Indiv","Q3.11.2Team","Q3.12.1IExpect","Q3.12.2TExpect","Q4.5.1Optim","Q4.5.2Use","Q4.5.3Relax","Q4.5.4Intere","Q4.5.5Energ","Q4.5.6Probl","Q4.5.7Clear","Q4.6.1Good","Q4.6.2Close","Q4.6.3Confi","Q4.6.4Mind","Q4.6.5Love","Q4.6.6New","Q4.6.7Cheer","Q4.7Circles","Q4.8.1Close","Q4.8.2Simi","Q4.8.3Talk","Q4.8.4Time","Q4.8.5Things","Q4.8.6Values","Q4.8.6ValuesR","Q4.8.7See","Q4.8.8Like","Q4.8.a.1Personal","Q4.8.a.2Relat","Q4.8.a.3Attit","Q4.8.a.4Opin","Q4.8.a.5Import","Q4.8.a.6EDay","Q4.8.a.7Vsimi","Q4.9.1Connect","Q4.9.2Bond","Q4.9.3Commit","threat_t2","threat_t2_outcome","threat_t2_emotion","challenge_t2","centrality_t2","tension_t2","vigour_t2","confusion_t2","fatigue_t2","depression_t2","anger_t2","tension_t3","vigour_t3","confusion_t3","fatigue_t3","depression_t3","anger_t3","closeness_t2","similarity_t2","eday_centrality_t2","closeness_t4","similarity_t4","eday_centrality_t4","wellbeing_t1","wellbeing_t4","Q251RelyR","Q254CoopR","interdependence_t2","collective_efficacy_t2","perceived_support_t2_emotional","perceived_support_t2_esteem","received_support_t3_emotional","received_support_t3_esteem","bonding_t2","bonding_t3","bonding_t4","phys_diff_t3","peform_satisfaction_t3","peform_satisfaction_expect_t3","experienced_interdependence_t3"
"130",147,"155","Male",45,4,5,4,4,5,5,4,5,4,5,5,3,3,4,1,4,0,0,0,0,1,1,0,1,0,0,2,4,0,0,2,0,4,1,0,1,2,1,4,1,7,7,7,1,7,6,4,7,7,6,2,6,4,7,2,7,2,6,7,2,1,7,7,7,5,1,5,5,2,5,1,5,5,5,5,1,7,10,9,7,6,6,6,6,6,6,6,6,0,4,0,4,0,0,0,4,3,2,0,0,0,2,0,0,0,0,1,0,1,4,1,0,4,7,10,5,7,7,7,7,7,5,4,5,5,5,5,5,5,5,5,5,5,9,8,4,5,5,5,3,5,4,5,4,5,5,5,5,5,5,6,6,7,7,6,4,4,5,6,3,6,5,6,6,4,3,5,6,6,-0.883224660052351,-0.575812460606224,-0.894902246609634,5,5,1.5,3.5,0.25,0.75,0,0.333333333333333,0,2,0.75,3.5,0,0.25,6,3.25,4.33333333333333,5.71428571428571,5,5.33333333333333,4.54545454545455,4.64285714285714,7,7,7,8.25,6,6,5,4.8,1.20515506008896,1.00530525385891,0.413776221848484,-0.608131461615071,0.763848867090582,1.02270132496439,0.928820936936475
"131",148,"156","Male",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,1,0,1,1,0,4,1,7,7,7,6,2,7,6,6,6,6,2,6,7,7,6,7,7,7,7,6,6,6,6,6,5,1,5,5,3,1,1,1,5,5,5,1,8,10,10,9,5,5,5,5,6,6,6,6,0,4,0,4,0,0,0,3,0,3,0,0,0,2,0,0,0,0,2,0,0,4,2,0,8,8,10,4,6,7,7,7,7,5,5,5,5,5,4,5,5,5,5,5,5,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59606222583072,-0.575812460606224,-0.39652884895547,5,3,1.25,1.25,0,0.5,0,0,0,2.5,0,3.5,0,0,6.66666666666667,6.25,6.33333333333333,NA,NA,NA,NA,NA,7,2,5.33333333333333,9.25,5.5,5.5,4.8,5,0.226653401321948,0.438484122871883,NA,0.786273057500426,0.763848867090582,1.33657768973237,0.928820936936475
"132",149,"156","Male",45,5,4,3,2,4,4,4,5,4,4,4,3,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,5,5,3,7,3,1,7,6,5,5,5,5,5,3,4,6,5,5,6,6,6,4,4,4,5,5,5,3,5,5,2,4,1,1,5,1,5,1,8,8,8,10,6,6,6,6,6,6,6,6,0,4,0,3,0,0,0,3,0,4,0,0,0,1,0,0,0,0,1,0,0,4,0,0,7,7,9,5,5,5,5,4,5,3,3,3,4,2,3,3,4,4,3,4,5,7,7,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,3,6,6,6,6,5,5,6,4,4,5,5,5,-0.197798416073931,-0.575812460606224,0.346617230299341,5,2.75,0,4,0,0,0,0,0,1.5,0,3.5,0,0,5.5,5,4.33333333333333,5.71428571428571,5,5,4,4.78571428571429,3,7,5.66666666666667,8.5,6,6,3,3.4,-0.802739283181431,-0.792571607257609,-0.0460245846121361,0.259360904383821,0.055498442182505,0.151552682363892,-1.6105187393643
"133",150,"157","Male",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,7,5,5,3,5,5,3,5,4,4,3,5,7,5,5,6,3,7,7,7,3,5,5,5,4,1,4,4,2,4,1,1,4,3,4,1,7,9,9,7,3,4,3,3,6,3,3,3,0,0,0,3,0,0,0,4,0,4,1,1,0,0,0,0,0,0,1,0,1,3,0,0,6,6,8,4,3,4,4,4,3,3,2,2,3,3,3,3,3,3,3,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.883224660052351,-0.575812460606224,-0.894902246609634,4,3,0,0.25,0,1.5,0,0.333333333333333,0,0.25,0,3.5,0.25,0.5,5.33333333333333,3.25,6.33333333333333,NA,NA,NA,NA,NA,7,5,5,8,3.75,3.25,3,2.6,-0.751848257445067,-2.2583311688029,NA,-0.267551248732784,-0.81406487636357,-1.03347232500458,-2.67939419673905
"134",151,"158","Female",45,4,5,3,5,3,3,4,4,4,5,4,5,5,4,1,3,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,0,1,2,0,1,1,0,4,2,6,5,6,1,7,6,4,3,6,4,4,4,3,6,4,5,5,4,6,3,4,6,6,6,5,3,4,5,4,3,1,1,5,3,4,1,7,8,8,7,5,4,5,5,5,5,5,5,0,3,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,9,8,10,5,7,7,7,7,7,4,4,4,4,4,3,5,4,3,3,5,5,7,6,3,4,2,3,2,2,2,3,2,3,2,3,1,2,4,4,4,3,5,5,3,5,2,5,2,5,5,3,4,1,5,5,4,5,0.376526452369331,-0.575812460606224,1.34336402560767,4.75,2.75,1.25,1.75,0,0.75,0,0,0,1.25,0,1.75,0,0,5.5,4.25,3,4,4.75,2,3.90909090909091,2.42857142857143,6,7,6,7.5,5,4.75,3.6,4,0.226653401321948,1.00530525385891,-0.513416457698971,1.07543717950006,0.763848867090582,-0.162323682404081,0.928820936936475
"135",152,"159","Male",45,5,5,3,4,5,4,4,3,5,5,4,4,5,5,0,4,0,1,0,0,0,0,0,1,0,0,1,3,0,0,1,0,4,0,0,1,3,1,5,7,1,7,6,1,7,6,5,7,6,5,3,5,4,5,6,6,6,7,7,6,6,6,7,6,5,2,3,5,2,4,2,3,5,5,5,1,5,9,9,7,6,6,6,6,5,6,6,6,0,4,0,4,1,0,0,4,0,2,1,0,0,4,0,0,0,0,4,0,0,4,4,0,5,4,10,5,7,7,7,7,7,5,4,5,5,5,5,5,5,5,5,5,5,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15000353632126,0.456975192317138,-0.274142508155147,5,3.75,0.5,3.5,0.25,0.75,0,0,0,4,0,3.5,0.25,0.25,6,5.5,5.66666666666667,NA,NA,NA,4.36363636363636,NA,1,7,6.66666666666667,7.5,5.75,6,5,4.8,0.846429862855888,1.00530525385891,NA,-1.03221143296636,0.763848867090582,1.33657768973237,0.928820936936475
"136",154,"159","Female",45,4,3,3,3,2,2,3,3,3,4,4,4,4,3,2,2,2,1,1,0,0,1,1,2,0,0,2,2,0,1,1,0,3,2,1,1,2,1,3,1,7,7,6,1,7,7,5,7,7,5,3,5,5,7,5,7,6,5,6,5,4,6,6,7,5,2,2,4,4,3,1,1,5,2,5,1,5,8,8,5,6,6,5,5,5,5,6,5,0,1,0,3,1,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,2,1,0,5,5,9,2,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,4,5,9,9,3,3,2,3,2,4,3,2,3,3,3,3,4,3,3,6,6,6,6,5,3,5,5,7,6,6,5,5,6,5,4,6,6,6,0.0338133303801206,-0.575812460606224,0.722604287153182,4.75,2,1.75,2.25,1.25,1.25,0.25,0.333333333333333,0,1.5,0,1.75,0.25,0,6.5,5,5.66666666666667,6,5,5.33333333333333,3.09090909090909,2.92857142857143,7,7,6.66666666666667,6.5,5.5,5.25,5,5,0.272197934790551,0.164790744123108,0.198259759444789,-0.794463401849389,0.055498442182505,1.33657768973237,0.928820936936475
"137",155,"159","Female",45,3,3,3,4,4,3,3,3,4,3,5,4,4,2,0,3,0,1,0,0,0,1,0,2,0,0,1,3,0,0,1,0,3,1,0,2,2,0,5,4,4,7,7,3,5,6,5,7,6,6,1,7,4,7,5,6,6,7,7,3,5,5,6,5,5,1,3,5,3,3,1,1,5,1,5,1,7,8,9,9,6,6,6,6,6,6,6,6,0,1,0,4,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,9,8,10,5,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,9,9,3,3,2,5,2,3,3,3,5,3,5,5,5,5,5,7,6,6,7,7,1,7,4,7,4,7,7,7,7,4,6,6,7,7,-0.59606222583072,-0.575812460606224,-0.39652884895547,5,2,0.75,2.75,0,1.5,0,0,0,0.5,0,4,0.25,0,6.16666666666667,5.5,4.66666666666667,6.57142857142857,6.5,4.66666666666667,3.27272727272727,3.71428571428571,4,5,6.33333333333333,8.25,6,6,5,5,-0.132071795911127,1.00530525385891,1.11550017861607,1.07543717950006,0.763848867090582,1.33657768973237,0.928820936936475
"138",156,"160","Female",45,3,4,4,4,4,4,4,4,5,4,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",157,"160","Male",45,4,3,2,2,3,4,4,3,3,3,4,4,2,4,1,2,1,1,0,0,0,1,0,1,0,0,3,1,0,0,3,0,1,2,0,1,1,1,3,1,7,6,6,1,7,6,5,6,5,5,3,5,7,6,7,7,5,5,7,6,4,6,6,5,4,2,5,5,4,3,2,2,4,3,5,1,7,9,5,5,4,4,3,4,4,4,5,3,0,1,0,4,0,0,0,4,0,3,0,0,1,1,0,0,1,0,1,0,0,4,1,0,8,7,10,5,6,7,7,7,7,4,3,4,4,5,4,5,5,3,1,5,5,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724328404764522,0.456975192317138,0.722604287153182,4.5,3.25,2.25,1.25,0.5,1,0,0,0.5,1,0,3.75,0,0,6.33333333333333,4.75,6.33333333333333,NA,NA,NA,3.36363636363636,NA,7,7,6.33333333333333,6.5,4.25,3.5,3.6,4,-0.343470408202872,0.718655626117152,NA,0.548525026383452,0.763848867090582,1.0579415508161,0.928820936936475
"140",158,"160","Male",45,4,5,5,5,5,4,4,4,5,5,4,5,4,4,0,2,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,1,2,1,4,2,6,7,3,2,6,6,5,7,6,5,3,5,6,6,5,7,6,5,6,5,4,5,5,6,4,2,4,5,2,3,1,3,5,4,4,1,8,9,8,7,5,5,5,5,5,5,6,5,0,3,0,2,0,0,0,3,0,2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,4,5,8,5,7,7,7,7,6,4,4,5,5,5,5,5,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.540511538063141,-0.575812460606224,-0.274142508155147,4.5,3.5,0,2,0.25,1,0,0,0,1.75,0,2.25,0,0,6,5,6,NA,NA,NA,4.45454545454545,NA,6,6,5.33333333333333,8,5.25,5,4.8,4.8,-0.444014085948355,1.00530525385891,NA,-1.08362752384902,0.055498442182505,-1.03347232500458,0.394383208249097
"141",159,"160","Female",45,4,3,3,4,5,4,4,3,3,4,5,5,4,4,1,2,0,1,1,0,0,0,0,1,0,0,3,2,0,0,4,0,1,3,0,1,3,3,5,1,7,7,7,2,6,5,4,6,6,5,2,6,4,7,5,7,5,6,5,3,5,5,5,6,4,3,5,5,5,3,3,1,4,3,5,2,5,9,9,5,4,5,5,5,5,3,5,3,0,1,0,3,0,0,0,2,0,2,0,0,0,2,0,0,0,0,1,0,0,2,1,0,7,7,9,5,6,6,6,6,6,4,4,4,4,3,4,5,5,4,4,5,5,7,5,3,3,3,4,4,4,4,4,4,3,4,4,3,4,5,6,5,5,6,5,2,6,5,6,6,5,5,6,7,4,5,5,5,6,2.82906347252839,2.6878739234983,1.84173742326183,4.5,3,2.75,2,0.75,0.75,0.25,0,0,1.25,0,2.25,0,0,5.83333333333333,4.75,4.33333333333333,6,5,4.66666666666667,3.81818181818182,3.64285714285714,7,6,6.66666666666667,7,4.75,4,3.8,4.4,-0.181724447920247,0.106366823300652,0.175104155116978,0.259360904383821,0.763848867090582,-0.476200047172054,-0.0957715313929085
"142",160,"161","Female",45,4,2,4,3,3,4,4,3,4,4,3,4,4,4,1,4,0,1,0,0,1,1,2,3,0,0,2,4,0,0,2,0,2,3,0,1,3,2,4,1,7,7,7,1,7,7,7,7,5,6,1,7,7,7,6,7,7,6,7,6,6,7,6,7,5,3,5,5,3,4,1,1,4,4,5,2,6,10,10,8,6,6,6,6,6,6,6,6,0,4,2,4,0,0,0,4,4,4,0,0,0,4,0,4,0,0,4,0,0,4,4,0,10,8,10,5,7,7,7,7,7,5,3,5,3,5,5,5,5,5,5,5,5,9,6,4,4,3,3,4,5,4,4,4,3,4,4,5,4,4,7,6,6,6,6,3,5,7,6,6,7,6,6,7,6,5,6,6,7,0.873708455316325,0.622298617651574,0.844990627953505,4.75,3.5,2,3.25,1,1.5,0,0.333333333333333,0,4,2.5,4,0,0,6.5,6.5,6.66666666666667,6.42857142857143,5.75,6.33333333333333,3.54545454545455,3.92857142857143,7,7,7,8.5,6,6,4.6,4.6,0.847668236583133,1.00530525385891,0.648108305529232,1.36460130149969,0.763848867090582,0.394948595428448,0.928820936936475
"143",161,"162","Female",45,3,3,3,4,3,3,3,3,4,3,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,3,3,3,4,4,3,3,5,3,3,4,6,5,6,5,5,4,4,5,6,3,4,4,4,5,4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71428571428571,4.5,5,3.09090909090909,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.274744390967465,NA,NA,NA,NA
"144",162,"163","Male",45,4,4,4,4,3,4,5,4,4,4,5,5,4,4,1,3,0,1,3,1,0,1,0,3,0,0,2,3,0,0,3,0,3,3,0,3,3,3,5,2,6,7,7,3,5,6,6,7,6,6,3,5,7,6,7,7,7,5,5,3,4,5,5,5,3,2,4,3,4,3,2,2,3,3,3,2,10,9,9,10,5,5,5,5,5,5,5,4,0,1,0,4,0,0,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,7,9,9,5,6,6,6,7,7,5,3,4,4,4,4,5,5,5,3,4,5,7,8,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,6,4,5,5,2,6,7,6,4,6,6,5,4,3,5,5,5,4,1.50867284193315,1.65508627057494,0.722604287153182,3,3,2.25,3,0.75,2,1,0,0,0.5,0.25,4,0,0.5,6.16666666666667,5.75,5.66666666666667,4.71428571428571,5.5,4.66666666666667,4.09090909090909,3.92857142857143,6,5,6.33333333333333,9.5,5,4.75,4,4.4,-0.489558619416958,0.106366823300652,-0.724592937051909,0.734856966617769,0.055498442182505,0.465429047131865,0.928820936936475
"145",163,"163","Male",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,3,0,1,0,3,0,2,0,0,0,3,0,0,0,0,4,0,0,3,3,0,7,7,6,5,7,7,7,5,5,4,1,3,5,4,1,2,5,5,5,5,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.25,0,2.75,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.2,NA,1.00530525385891,NA,0.259360904383821,0.763848867090582,-0.405719595468636,-1.12036399972229
"146",164,"163","Male",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,7,1,9,5,5,5,5,5,5,4,2,5,5,2,4,4,4,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.8,NA,-0.792571607257609,NA,-1.16712728231802,0.763848867090582,-1.03347232500458,-1.12036399972229
"147",166,"164","Female",45,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,4,0,1,0,0,0,0,0,1,0,0,1,3,0,0,1,0,3,1,0,1,2,0,5,3,5,7,7,2,6,5,4,6,7,6,2,6,5,6,6,6,5,6,7,3,5,6,6,7,5,1,5,5,2,4,1,3,4,5,5,1,6,9,7,3,5,5,6,4,5,5,5,6,1,4,0,3,0,0,0,4,0,3,0,1,0,1,0,0,0,0,1,0,0,3,0,0,7,5,10,4,7,7,6,7,7,3,2,5,5,5,5,5,4,4,3,4,5,5,7,4,4,4,4,3,4,3,4,4,4,4,5,4,4,4,5,5,5,6,5,2,6,5,7,6,5,5,6,7,4,5,6,6,7,-0.883224660052351,-0.575812460606224,-0.894902246609634,4.75,4.25,1,3,0,0.75,0,0,0.25,1.5,0,3.25,0.25,0,6.16666666666667,5,4.66666666666667,6,5,4.66666666666667,3.90909090909091,3.92857142857143,5,6,6.66666666666667,6.25,4.75,5.5,4.2,4,0.796777210846769,0.427761068924149,0.648108305529232,-0.216135157850127,0.055498442182505,-0.405719595468636,0.928820936936475
"148",167,"165","Male",45,5,4,3,3,3,4,4,4,4,4,5,3,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,4,3,5,5,4,1,7,5,6,7,5,4,4,4,5,5,3,7,6,7,5,3,4,5,5,7,5,1,4,5,2,4,1,1,4,4,5,1,7,10,9,10,6,5,5,5,5,5,5,6,2,2,0,1,0,0,1,2,0,0,0,0,1,3,1,0,1,1,3,2,1,3,3,1,4,5,8,5,7,7,7,5,7,3,2,4,5,3,3,3,4,4,4,5,5,5,7,4,4,4,3,4,4,4,5,5,4,3,4,3,4,5,5,4,3,5,4,4,4,2,5,5,5,5,5,5,3,4,5,6,5,-0.883224660052351,-0.575812460606224,-0.894902246609634,4.75,3.25,0.5,1.5,0,0,0,0,1.5,2.75,0.25,1.5,0.25,0.75,5,5,5,5,4.25,2.66666666666667,4,3.92857142857143,5,7,5.33333333333333,9,5.25,5.25,3.6,3.4,-0.136179914451644,1.00530525385891,0.19264748211937,-1.08362752384902,0.763848867090582,-0.405719595468636,-0.0514885423475355
"149",168,"165","Male",45,4,4,2,3,4,4,3,4,3,4,4,3,4,4,0,3,0,1,0,0,0,0,0,0,0,0,1,3,0,1,1,0,3,1,0,1,3,1,3,3,5,3,5,2,6,5,4,4,5,5,2,6,4,5,5,5,5,6,6,2,5,5,5,6,5,2,5,5,2,5,2,3,5,5,5,1,7,8,8,9,4,5,5,5,5,5,5,6,1,3,0,3,1,1,0,3,0,2,0,1,1,3,0,0,1,0,3,1,0,2,2,1,7,7,8,3,6,6,7,6,7,5,5,5,5,5,5,5,5,5,5,5,5,8,7,5,5,4,5,4,4,5,4,4,4,5,5,5,4,3,4,4,5,4,4,3,5,4,5,4,5,5,5,5,3,5,4,5,5,0.15000353632126,0.456975192317138,-0.274142508155147,5,4.5,0.75,3,0.5,0.5,0,0,1,2.75,0.25,2.5,0.75,0,5.16666666666667,4.75,3.33333333333333,4.57142857142857,4.5,4,3.63636363636364,4.5,5,6,4.66666666666667,8,4.75,5.25,5,5,-0.706303723976464,-0.156603501500389,-0.745387347629759,0.259360904383821,0.763848867090582,0.430188821280156,0.43866619729447
